Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1124480,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
1124820,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
1125120,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
1125420,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5D,0,0,0
1125760,1BFE223B,TRUE,Rx,0,8,0C,0,0,0,0,0,0,0
1126100,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
1126400,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
1126740,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1199870,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1219790,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
1220090,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
1220390,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
1220690,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
1220990,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1221330,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1221630,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1221970,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
1222270,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
1222560,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
1222910,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
1223200,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1223550,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
1223840,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1224190,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
1224480,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
1224830,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
1225120,1BFE223A,TRUE,Rx,0,8,4,1,0,0,53,0,0,0
1225470,1BFE223B,TRUE,Rx,0,8,2,0,0,0,0,0,0,0
1225760,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
1226110,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
1226400,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1289850,1BFE2234,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1299870,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1309860,0000067E,FALSE,Rx,0,8,1D,6,0,0,5B,0,0,40
1319750,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
1320090,1BFE2202,TRUE,Rx,0,8,90,21,43,6,0,0,0,7
1320390,1BFE2208,TRUE,Rx,0,8,32,0,0,0,0,0,0,0
1320690,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
1320990,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
1321290,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
1321590,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1321930,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1322230,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1322570,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
1322870,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
1323170,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
1323510,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
1323810,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1324150,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
